8.53858757019043,1,0.0,2,
8.632418632507324,1,0.0,2,
8.757526397705078,1,0.0,2,
8.882633209228516,1,0.0,2,
9.00774097442627,1,0.0,2,
9.039017677307129,1,0.0,2,
9.132848739624023,1,0.0,2,
9.257956504821777,1,0.0,2,
9.383063316345215,1,0.0,2,
9.508171081542969,1,0.0,2,
9.539447784423828,1,0.0,2,
9.633278846740723,1,0.0,2,
9.758386611938477,1,0.0,2,
9.883493423461914,1,0.0,2,
10.008601188659668,1,0.0,2,
10.039877891540527,1,0.0,2,
10.383923530578613,1,0.0,2,
10.509031295776367,1,0.0,2,
10.540307998657227,1,0.0,2,
10.634139060974121,1,0.0,2,
10.759245872497559,1,0.0,2,
10.884353637695312,1,0.0,2,
11.009461402893066,1,0.0,2,
11.040738105773926,1,0.0,2,
11.13456916809082,1,0.0,2,
11.259675979614258,1,0.0,2,
11.384783744812012,1,0.0,2,
11.509891510009766,1,0.0,2,
11.541168212890625,1,0.0,2,
11.63499927520752,1,0.0,2,
12.010321617126465,1,0.0,2,
12.041598320007324,1,0.0,2,
12.260536193847656,1,0.0,2,
12.38564395904541,1,0.0,2,
12.510751724243164,1,0.0,2,
12.542028427124023,1,0.0,2,
12.635858535766602,1,0.0,2,
12.760966300964355,1,0.0,2,
12.88607406616211,1,0.0,2,
13.011181831359863,1,0.0,2,
13.042458534240723,1,0.0,2,
13.1362886428833,1,0.0,2,
13.261396408081055,1,0.0,2,
13.386504173278809,1,0.0,2,
13.511611938476562,1,0.0,2,
13.542888641357422,1,0.0,2,
13.761826515197754,1,0.0,2,
13.886934280395508,1,0.0,2,
14.012042045593262,1,0.0,2,
14.043318748474121,1,0.0,2,
14.512472152709961,1,0.0,2,
14.54374885559082,1,0.0,2,
14.887794494628906,1,0.0,2,
15.01290225982666,1,0.0,2,
15.04417896270752,1,0.0,2,
15.138009071350098,1,0.0,2,
15.263116836547852,1,0.0,2,
15.388224601745605,1,0.0,2,
15.513331413269043,1,0.0,2,
15.544609069824219,1,0.0,2,
15.638439178466797,1,0.0,2,
15.76354694366455,1,0.0,2,
15.888654708862305,1,0.0,2,
16.013761520385742,1,0.0,2,
16.0450382232666,1,0.0,2,
16.514192581176758,1,0.0,2,
16.545469284057617,1,0.0,2,
16.639299392700195,1,0.0,2,
16.764406204223633,1,0.0,2,
17.01462173461914,1,0.0,2,
17.0458984375,1,0.0,2,
17.13973045349121,1,0.0,2,
17.515052795410156,1,0.0,2,
17.546329498291016,1,0.0,2,
17.640159606933594,1,0.0,2,
17.76526641845703,1,0.0,2,
17.8903751373291,1,0.0,2,
18.01548194885254,1,0.0,2,
18.0467586517334,1,0.0,2,
18.140588760375977,1,0.0,2,
18.265697479248047,1,0.0,2,
18.390804290771484,1,0.0,2,
18.515913009643555,1,0.0,2,
18.547189712524414,1,0.0,2,
18.641019821166992,1,0.0,2,
18.76612663269043,1,0.0,2,
18.8912353515625,1,0.0,2,
19.016342163085938,1,0.0,2,
19.047618865966797,1,0.0,2,
19.141448974609375,1,0.0,2,
19.266557693481445,1,0.0,2,
19.391664505004883,1,0.0,2,
19.516773223876953,1,0.0,2,
19.548049926757812,1,0.0,2,
19.64188003540039,1,0.0,2,
19.766986846923828,1,0.0,2,
19.8920955657959,1,0.0,2,
20.017202377319336,1,0.0,2,
20.048479080200195,1,0.0,2,
20.39252471923828,1,0.0,2,
20.51763153076172,1,0.0,2,
20.54891014099121,1,0.0,2,
20.64274024963379,1,0.0,2,
20.767847061157227,1,0.0,2,
20.892955780029297,1,0.0,2,
21.018062591552734,1,0.0,2,
21.049339294433594,1,0.0,2,
21.143169403076172,1,0.0,2,
21.268278121948242,1,0.0,2,
21.518491744995117,1,0.0,2,
21.54977035522461,1,0.0,2,
21.768707275390625,1,0.0,2,
21.893815994262695,1,0.0,2,
22.018922805786133,1,0.0,2,
22.050199508666992,1,0.0,2,
22.14402961730957,1,0.0,2,
22.26913833618164,1,0.0,2,
22.394245147705078,1,0.0,2,
22.519351959228516,1,0.0,2,
22.550628662109375,1,0.0,2,
23.01978302001953,1,0.0,2,
23.05105972290039,1,0.0,2,
23.14488983154297,1,0.0,2,
